     Depth,     GAMMA,  RES(16N),  RES(64N),   NEUTRON,Outcome
1018.5,1,29.2061,42.6444,806.051,Fresh_Water
1018.8,32.1963,29.6204,43.3835,938.077,Fresh_Water
1019,21.7975,29.7125,44.1226,833.846,Fresh_Water
1019.3,42.5951,29.6204,44.3997,917.231,Fresh_Water
1019.5,32.1963,29.6204,44.5845,840.795,Fresh_Water
1019.8,11.3988,30.1269,44.8154,924.18,Fresh_Water
1020,1,30.265,44.8154,997.141,Fresh_Water
1020.3,11.3988,29.8506,44.3997,833.846,Fresh_Water
1020.5,11.3988,29.5744,44.1688,931.128,Fresh_Water
1020.8,32.1963,29.6204,44.3535,951.974,Fresh_Water
1021,42.5951,29.7585,44.7231,819.949,Fresh_Water
1021.3,11.3988,30.3571,44.6769,778.256,Fresh_Water
1021.5,11.3988,30.7254,45.2543,868.59,Fresh_Water
1021.8,21.7975,31.0016,44.3766,965.872,Fresh_Water
1022,63.3926,31.462,43.5221,889.436,Fresh_Water
1022.3,21.7975,32.567,43.1987,764.359,Fresh_Water
1022.5,63.3926,32.613,43.9378,729.615,Fresh_Water
1022.8,32.1963,33.6259,44.6307,806.051,Fresh_Water
1023,1,33.764,45.0464,840.795,Fresh_Water
1023.3,11.3988,33.718,47.0788,924.18,Fresh_Water
1023.5,1,33.5799,49.0189,819.949,Fresh_Water
1023.8,1,33.672,49.3422,1014.51,Fresh_Water
1024,1,33.1655,48.6494,875.538,Fresh_Water
1024.3,42.5951,32.4289,47.9565,736.564,Fresh_Water
1024.5,11.3988,32.4289,48.1875,799.103,Fresh_Water
1024.8,32.1963,32.3368,47.7255,854.692,Fresh_Water
1025,32.1963,33.1655,45.6931,764.359,Fresh_Water
1025.3,11.3988,33.5338,43.8916,826.897,Fresh_Water
1025.5,52.9939,33.3036,44.0764,771.308,Fresh_Water
1025.8,42.5951,33.3036,44.5845,806.051,Fresh_Water
1026,21.7975,32.1987,44.5383,840.795,Fresh_Water
1026.3,63.3926,30.6103,45.3466,889.436,Fresh_Water
1026.5,32.1963,29.6204,47.4946,750.462,Fresh_Water
1026.8,42.5951,29.3902,48.0489,847.744,Fresh_Water
1027,32.1963,28.9759,48.4184,674.026,Fresh_Water
1027.3,11.3988,28.2853,48.7418,917.231,Fresh_Water
1027.5,21.7975,27.7328,48.6032,729.615,Fresh_Water
1027.8,11.3988,27.9169,48.2336,771.308,Fresh_Water
1028,21.7975,28.6536,47.4484,938.077,Fresh_Water
1028.3,42.5951,29.7585,46.6862,750.462,Fresh_Water
1028.5,21.7975,30.5873,45.8779,896.385,Fresh_Water
1028.8,11.3988,30.265,43.7068,945.026,Fresh_Water
1029,1,30.8175,41.9053,778.256,Fresh_Water
1029.3,73.7914,31.0937,41.3048,910.282,Fresh_Water
1029.5,73.7914,30.334,41.351,833.846,Fresh_Water
1029.8,11.3988,31.462,42.0439,1028.41,Fresh_Water
1030,52.9939,31.2779,42.9678,903.333,Fresh_Water
1030.3,21.7975,31.8764,44.7231,1087.47,Fresh_Water
1030.5,32.1963,32.3828,46.7093,861.641,Fresh_Water
1030.8,32.1963,32.7512,45.8317,771.308,Fresh_Water
1031,37.3957,32.7972,45.0926,708.769,Fresh_Water
1031.3,21.7975,33.3497,44.4921,674.026,Fresh_Water
1031.5,63.3926,32.4749,44.3073,701.82,Fresh_Water
1031.8,11.3988,32.8893,45.185,778.256,Fresh_Water
1032,1,32.3828,45.924,680.974,Fresh_Water
1032.3,26.9969,31.3699,47.125,712.244,Fresh_Water
1032.5,42.5951,30.4491,49.1575,743.513,Fresh_Water
1032.8,21.7975,29.7585,49.4808,715.718,Fresh_Water
1033,52.9939,29.2061,49.1575,750.462,Fresh_Water
1033.3,11.3988,28.9759,47.4484,833.846,Fresh_Water
1033.5,1,29.3442,46.0164,826.897,Fresh_Water
1033.8,42.5951,29.8967,44.9078,694.872,Fresh_Water
1034,63.3926,30.4952,43.8916,715.718,Fresh_Water
1034.3,11.3988,31.462,43.3835,729.615,Fresh_Water
1034.5,11.3988,31.0937,43.4297,840.795,Fresh_Water
1034.8,32.1963,30.2189,44.6769,618.436,Fresh_Water
1035,11.3988,29.0219,45.8779,757.41,Fresh_Water
1035.3,32.1963,28.1471,45.3235,750.462,Fresh_Water
1035.5,11.3988,28.1932,44.5845,743.513,Fresh_Water
1035.8,63.3926,28.7457,43.7992,778.256,Fresh_Water
1036,1,29.6665,42.8292,653.18,Fresh_Water
1036.3,21.7975,30.0348,41.813,562.846,Fresh_Water
1036.5,21.7975,29.5283,41.6744,757.41,Fresh_Water
1036.8,32.1963,28.8838,42.4596,694.872,Fresh_Water
1037,42.5951,28.2853,42.7368,840.795,Fresh_Water
1037.3,1,28.2392,42.6906,743.513,Fresh_Water
1037.5,52.9939,28.2392,42.9678,701.82,Fresh_Water
1037.8,42.5951,28.3773,43.3373,708.769,Fresh_Water
1038,32.1963,28.4694,43.4759,882.487,Fresh_Water
1038.3,11.3988,28.6536,43.2449,799.103,Fresh_Water
1038.5,32.1963,28.8377,43.6144,743.513,Fresh_Water
1038.8,21.7975,29.16,44.2149,840.795,Fresh_Water
1039,42.5951,29.4363,44.4459,799.103,Fresh_Water
1039.3,1,30.4491,44.9078,806.051,Fresh_Water
1039.5,1,30.7484,45.7393,924.18,Fresh_Water
1039.8,21.7975,30.9095,46.9403,833.846,Fresh_Water
1040,11.3988,31.1397,48.557,872.064,Fresh_Water
1040.3,1,31.6001,48.6494,951.974,Fresh_Water
1040.5,21.7975,32.0145,48.1413,931.128,Fresh_Water
1040.8,1,32.567,47.1712,868.59,Fresh_Water
1041,1,33.0274,46.1088,903.333,Fresh_Water
1041.3,11.3988,33.1655,44.8616,972.82,Fresh_Water
1041.5,21.7975,32.7972,44.6769,840.795,Fresh_Water
1041.8,1,31.6922,45.2774,945.026,Fresh_Water
1042,21.7975,30.1269,46.2012,1014.51,Fresh_Water
1042.3,1,29.2521,46.9865,896.385,Fresh_Water
1042.5,32.1963,28.4234,47.587,778.256,Fresh_Water
1042.8,32.1963,28.5155,47.5408,806.051,Fresh_Water
1043,21.7975,28.7687,46.9403,896.385,Fresh_Water
1043.3,84.1902,29.0219,46.6631,861.641,Fresh_Water
1043.5,11.3988,28.6996,46.4783,813,Fresh_Water
1043.8,1,28.5155,45.5083,764.359,Fresh_Water
1044,32.1963,28.9528,43.1525,750.462,Fresh_Water
1044.3,32.1963,30.1269,41.5358,875.538,Fresh_Water
1044.5,42.5951,31.7843,40.7967,861.641,Fresh_Water
1044.8,73.7914,31.7843,40.2424,722.667,Fresh_Water
1045,21.7975,32.521,40.1962,875.538,Fresh_Water
1045.3,21.7975,31.9224,41.7668,715.718,Fresh_Water
1045.5,32.1963,30.8635,44.6769,882.487,Fresh_Water
1045.8,37.3957,30.6793,46.6169,979.769,Fresh_Water
1046,32.1963,29.9427,47.125,743.513,Fresh_Water
1046.3,11.3988,29.8967,48.0027,806.051,Fresh_Water
1046.5,32.1963,29.7125,48.3722,833.846,Fresh_Water
1046.8,11.3988,29.7585,48.0951,774.782,Fresh_Water
1047,52.9939,30.1269,47.7717,792.154,Fresh_Water
1047.3,42.5951,30.1729,46.9865,875.538,Fresh_Water
1047.5,21.7975,29.9427,46.0857,743.513,Fresh_Water
1047.8,11.3988,29.5744,45.7393,806.051,Fresh_Water
1048,11.3988,29.4823,45.6007,847.744,Fresh_Water
1048.3,21.7975,29.5283,44.7692,792.154,Fresh_Water
1048.5,21.7975,29.4823,44.3997,910.282,Fresh_Water
1048.8,1,29.5053,44.8154,889.436,Fresh_Water
1049,21.7975,28.7917,44.8154,833.846,Fresh_Water
1049.3,32.1963,29.0679,44.4921,736.564,Fresh_Water
1049.5,21.7975,29.2061,44.0533,799.103,Fresh_Water
1049.8,84.1902,29.5283,44.1226,750.462,Fresh_Water
1050,21.7975,29.7585,44.2611,653.18,Fresh_Water
1050.3,1,29.6665,44.2149,757.41,Fresh_Water
1050.5,32.1963,29.7125,45.0926,743.513,Fresh_Water
1050.8,52.9939,29.3442,46.0857,931.128,Fresh_Water
1051,21.7975,29.0219,47.0788,819.949,Fresh_Water
1051.3,11.3988,28.6996,47.356,694.872,Fresh_Water
1051.5,1,28.8838,47.2636,750.462,Fresh_Water
1051.8,1,29.0679,46.7093,819.949,Fresh_Water
1052,1,29.8506,45.6469,708.769,Fresh_Water
1052.3,16.5982,30.1729,44.8616,792.154,Fresh_Water
1052.5,21.7975,30.4952,44.4459,938.077,Fresh_Water
1052.8,11.3988,30.7714,44.2149,979.769,Fresh_Water
1053,63.3926,30.6333,43.7761,882.487,Fresh_Water
1053.3,42.5951,30.6793,43.1063,813,Fresh_Water
1053.5,32.1963,30.1269,42.4596,799.103,Fresh_Water
1053.8,21.7975,29.2981,42.4596,945.026,Fresh_Water
1054,73.7914,28.1011,43.3604,715.718,Fresh_Water
1054.3,11.3988,27.2954,44.0764,729.615,Fresh_Water
1054.5,52.9939,26.7199,44.954,792.154,Fresh_Water
1054.8,42.5951,26.7659,45.924,861.641,Fresh_Water
1055,73.7914,26.904,46.386,799.103,Fresh_Water
1055.3,42.5951,27.0422,46.0626,847.744,Fresh_Water
1055.5,11.3988,27.3644,44.3073,694.872,Fresh_Water
1055.8,11.3988,28.2853,42.4135,903.333,Fresh_Water
1056,73.7914,30.3571,39.1338,819.949,Fresh_Water
1056.3,188.178,33.5338,37.009,778.256,Fresh_Water
1056.5,73.7914,36.5725,35.7156,806.051,Fresh_Water
1056.8,125.785,36.02,34.838,694.872,Fresh_Water
1057,42.5951,35.6517,36.3623,806.051,Fresh_Water
1057.3,63.3926,33.764,38.6257,639.282,Fresh_Water
1057.5,52.9939,31.5081,41.6975,840.795,Fresh_Water
1057.8,52.9939,31.3239,44.4921,875.538,Fresh_Water
1058,32.1963,30.2189,46.2012,792.154,Fresh_Water
1058.3,32.1963,29.3442,48.3722,882.487,Fresh_Water
1058.5,21.7975,28.9759,48.0489,840.795,Fresh_Water
1058.8,63.3926,29.2521,47.1712,840.795,Fresh_Water
1059,32.1963,30.0808,46.0626,889.436,Fresh_Water
1059.3,52.9939,31.0477,44.954,750.462,Fresh_Water
1059.5,73.7914,31.9685,44.2842,778.256,Fresh_Water
1059.8,42.5951,31.6001,44.1226,771.308,Fresh_Water
1060,52.9939,31.0016,44.8154,764.359,Fresh_Water
1060.3,11.3988,30.265,45.0464,945.026,Fresh_Water
1060.5,52.9939,29.2981,45.0464,792.154,Fresh_Water
1060.8,21.7975,28.9298,45.6469,799.103,Fresh_Water
1061,21.7975,27.6407,45.0926,743.513,Fresh_Water
1061.3,21.7975,27.4565,44.2611,750.462,Fresh_Water
1061.5,21.7975,27.7328,43.7068,757.41,Fresh_Water
1061.8,63.3926,28.032,43.5221,778.256,Fresh_Water
1062,73.7914,29.2981,43.6606,701.82,Fresh_Water
1062.3,21.7975,29.0219,43.4759,840.795,Fresh_Water
1062.5,42.5951,28.9298,44.4921,854.692,Fresh_Water
1062.8,42.5951,29.2061,45.4159,785.205,Fresh_Water
1063,52.9939,30.2189,45.7393,806.051,Fresh_Water
1063.3,58.1933,30.9556,45.7393,938.077,Fresh_Water
1063.5,63.3926,31.2779,44.7231,1000.62,Fresh_Water
1063.8,73.7914,31.9224,44.2611,701.82,Fresh_Water
1064,21.7975,32.567,44.2149,799.103,Fresh_Water
1064.3,68.592,32.2907,44.3073,806.051,Fresh_Water
1064.5,52.9939,32.8432,45.3697,806.051,Fresh_Water
1064.8,73.7914,31.6922,46.2012,861.641,Fresh_Water
1065,21.7975,31.2779,47.9103,750.462,Fresh_Water
1065.3,52.9939,31.2318,48.326,882.487,Fresh_Water
1065.5,21.7975,31.9224,47.9103,715.718,Fresh_Water
1065.8,63.3926,32.4749,47.6793,715.718,Fresh_Water
1066,52.9939,32.6591,47.2174,1028.41,Fresh_Water
1066.3,84.1902,32.2447,47.4022,826.897,Fresh_Water
1066.5,73.7914,32.4749,47.2636,868.59,Fresh_Water
1066.8,42.5951,32.8893,48.326,958.923,Fresh_Water
1067,115.387,33.2346,49.5039,945.026,Fresh_Water
1067.3,52.9939,33.8101,49.8042,861.641,Fresh_Water
1067.5,1,34.2244,48.2798,833.846,Fresh_Water
1067.8,84.1902,34.5007,47.6793,847.744,Fresh_Water
1068,115.387,34.2705,47.125,632.333,Fresh_Water
1068.3,78.9908,34.915,46.4783,826.897,Fresh_Water
1068.5,42.5951,35.2834,46.4322,799.103,Fresh_Water
1068.8,52.9939,33.5799,47.3098,861.641,Fresh_Water
1069,1,32.7512,49.5732,889.436,Fresh_Water
1069.3,26.9969,32.2447,50.5432,736.564,Fresh_Water
1069.5,21.7975,32.1987,50.2199,823.423,Fresh_Water
1069.8,1,32.8893,49.3422,819.949,Fresh_Water
1070,1,33.9252,47.2867,847.744,Fresh_Water
1070.3,136.184,34.7769,45.4159,854.692,Fresh_Water
1070.5,84.1902,35.0071,44.2611,792.154,Fresh_Water
1070.8,125.785,33.9942,44.4921,799.103,Fresh_Water
1071,32.1963,34.4546,45.9933,882.487,Fresh_Water
1071.3,52.9939,34.6848,46.8479,799.103,Fresh_Water
1071.5,32.1963,34.1324,46.8941,750.462,Fresh_Water
1071.8,32.1963,34.1324,48.8803,833.846,Fresh_Water
1072,52.9939,34.7079,48.6494,701.82,Fresh_Water
1072.3,78.9908,34.3626,45.5545,625.385,Fresh_Water
1072.5,52.9939,34.7309,42.4596,660.128,Fresh_Water
1072.8,42.5951,34.2244,41.9515,684.449,Fresh_Water
1073,208.975,33.3957,42.3904,604.538,Fresh_Water
1073.3,73.7914,33.5338,41.3048,680.974,Fresh_Water
1073.5,21.7975,34.0403,41.3972,764.359,Fresh_Water
1073.8,52.9939,33.3497,43.4297,750.462,Fresh_Water
1074,58.1933,32.1526,46.0626,819.949,Fresh_Water
1074.3,21.7975,33.764,46.8941,757.41,Fresh_Water
1074.5,1,33.0734,48.0027,806.051,Fresh_Water
1074.8,1,31.6922,49.5963,896.385,Fresh_Water
1075,11.3988,30.9556,49.1113,826.897,Fresh_Water
1075.3,11.3988,31.1397,47.125,896.385,Fresh_Water
1075.5,94.589,31.2318,46.386,628.859,Fresh_Water
1075.8,1,31.5081,45.2774,687.923,Fresh_Water
1076,52.9939,32.2447,43.7068,819.949,Fresh_Water
1076.3,21.7975,32.2907,42.4596,767.833,Fresh_Water
1076.5,42.5951,31.7383,43.1525,785.205,Fresh_Water
1076.8,63.3926,32.1296,44.5845,722.667,Fresh_Water
1077,94.589,31.3699,44.4921,715.718,Fresh_Water
1077.3,32.1963,32.3368,43.8454,767.833,Fresh_Water
1077.5,21.7975,33.4418,44.5845,757.41,Fresh_Water
1077.8,32.1963,33.2116,44.2611,701.82,Fresh_Water
1078,73.7914,33.4418,44.3535,701.82,Fresh_Water
1078.3,11.3988,34.7769,43.4297,694.872,Fresh_Water
1078.5,156.982,34.3165,44.3997,771.308,Fresh_Water
1078.8,63.3926,33.718,45.9702,847.744,Fresh_Water
1079,32.1963,32.3828,47.8179,771.308,Fresh_Water
1079.3,21.7975,31.6922,48.6956,875.538,Fresh_Water
1079.5,11.3988,31.3239,49.758,826.897,Fresh_Water
1079.8,21.7975,31.6462,49.5732,903.333,Fresh_Water
1080,21.7975,31.8303,49.0189,924.18,Fresh_Water
1080.3,1,31.1858,48.6956,826.897,Fresh_Water
1080.5,16.5982,30.5412,48.8341,819.949,Fresh_Water
1080.8,11.3988,30.4491,49.2037,806.051,Fresh_Water
1081,32.1963,30.7254,49.6194,847.744,Fresh_Water
1081.3,32.1963,30.9095,49.4346,951.974,Fresh_Water
1081.5,32.1963,30.8635,48.4646,945.026,Fresh_Water
1081.8,42.5951,31.3699,47.587,806.051,Fresh_Water
1082,11.3988,32.3368,45.6007,924.18,Fresh_Water
1082.3,11.3988,33.3036,42.8292,917.231,Fresh_Water
1082.5,42.5951,33.5799,41.813,833.846,Fresh_Water
1082.8,63.3926,31.9685,41.9053,847.744,Fresh_Water
1083,73.7914,30.2189,43.1525,722.667,Fresh_Water
1083.3,32.1963,29.7125,44.3535,757.41,Fresh_Water
1083.5,21.7975,29.0219,46.4322,851.218,Fresh_Water
1083.8,32.1963,28.9298,48.557,799.103,Fresh_Water
1084,32.1963,29.0219,48.4646,743.513,Fresh_Water
1084.3,42.5951,29.6204,47.7717,774.782,Fresh_Water
1084.5,32.1963,30.4261,46.5707,743.513,Fresh_Water
1084.8,84.1902,32.521,45.3697,687.923,Fresh_Water
1085,84.1902,35.2373,43.499,896.385,Fresh_Water
1085.3,21.7975,35.7898,42.783,764.359,Fresh_Water
1085.5,84.1902,35.5136,43.6144,687.923,Fresh_Water
1085.8,32.1963,34.5928,45.0002,785.205,Fresh_Water
1086,21.7975,33.2346,46.7093,882.487,Fresh_Water
1086.3,16.5982,32.2447,48.0489,743.513,Fresh_Water
1086.5,11.3988,31.3699,49.8966,813,Fresh_Water
1086.8,52.9939,31.2548,50.1275,847.744,Fresh_Water
1087,42.5951,31.0937,49.5732,931.128,Fresh_Water
1087.3,1,31.0016,49.2499,771.308,Fresh_Water
1087.5,1,30.5412,48.6032,826.897,Fresh_Water
1087.8,32.1963,30.5873,48.5108,826.897,Fresh_Water
1088,6.19939,30.6793,49.2037,847.744,Fresh_Water
1088.3,32.1963,30.6793,49.5039,840.795,Fresh_Water
1088.5,21.7975,30.8175,49.1575,819.949,Fresh_Water
1088.8,52.9939,31.0016,49.0651,701.82,Fresh_Water
1089,42.5951,31.3699,48.6032,729.615,Fresh_Water
1089.3,104.988,32.4289,47.4022,771.308,Fresh_Water
1089.5,42.5951,33.5338,44.5845,698.346,Fresh_Water
1089.8,63.3926,33.8561,41.9053,715.718,Fresh_Water
1090,63.3926,34.915,41.1201,729.615,Fresh_Water
1090.3,73.7914,35.5596,40.8429,694.872,Fresh_Water
1090.5,73.7914,36.5725,41.2587,778.256,Fresh_Water
1090.8,32.1963,36.9408,43.753,778.256,Fresh_Water
1091,63.3926,35.5136,47.5408,819.949,Fresh_Water
1091.3,32.1963,35.3294,51.8366,885.962,Fresh_Water
1091.5,1,34.6848,54.1693,910.282,Fresh_Water
1091.8,21.7975,33.9942,55.7629,1070.1,Fresh_Water
1092,16.5982,33.5338,55.7629,854.692,Fresh_Water
1092.3,1,33.3497,52.8528,927.654,Fresh_Water
1092.5,11.3988,33.764,50.7742,965.872,Fresh_Water
1092.8,21.7975,34.4086,48.0027,799.103,Fresh_Water
1093,120.586,34.4086,45.8779,667.077,Fresh_Water
1093.3,1,35.5136,45.6931,854.692,Fresh_Water
1093.5,84.1902,35.0071,46.155,813,Fresh_Water
1093.8,52.9939,36.5495,47.6793,819.949,Fresh_Water
1094,11.3988,36.2962,49.5732,958.923,Fresh_Water
1094.3,1,34.869,51.5595,785.205,Fresh_Water
1094.5,1,33.5338,53.5457,840.795,Fresh_Water
1094.8,11.3988,32.8432,51.7442,819.949,Fresh_Water
1095,11.3988,32.4749,50.0351,938.077,Fresh_Water
1095.3,32.1963,32.521,48.7879,826.897,Fresh_Water
1095.5,32.1963,32.1296,47.9565,795.628,Fresh_Water
1095.8,21.7975,31.7843,48.1413,938.077,Fresh_Water
1096,11.3988,31.8303,47.3098,785.205,Fresh_Water
1096.3,1,31.7843,46.2936,861.641,Fresh_Water
1096.5,63.3926,32.2907,45.8317,813,Fresh_Water
1096.8,21.7975,30.8175,46.64,837.32,Fresh_Water
1097,11.3988,30.7714,46.2012,882.487,Fresh_Water
1097.3,32.1963,31.0016,46.5245,757.41,Fresh_Water
1097.5,42.5951,31.0707,47.356,813,Fresh_Water
1097.8,32.1963,32.0605,49.527,868.59,Fresh_Water
1098,94.589,33.3036,49.3884,889.436,Fresh_Water
1098.3,84.1902,33.4418,49.9427,945.026,Fresh_Water
1098.5,42.5951,32.7972,50.959,778.256,Fresh_Water
1098.8,73.7914,31.7383,51.444,743.513,Fresh_Water
1099,1,31.0477,50.959,945.026,Fresh_Water
1099.3,32.1963,30.5873,49.4346,840.795,Fresh_Water
1099.5,1,30.9556,48.6032,819.949,Fresh_Water
1099.8,21.7975,31.3239,46.3398,806.051,Fresh_Water
1100,42.5951,32.3828,43.753,826.897,Fresh_Water
1100.3,32.1963,33.1655,43.1987,875.538,Fresh_Water
1100.5,52.9939,31.3699,44.0302,910.282,Fresh_Water
1100.8,63.3926,31.6001,46.3629,764.359,Fresh_Water
1101,16.5982,31.5541,47.587,819.949,Fresh_Water
1101.3,21.7975,31.0937,48.2336,938.077,Fresh_Water
1101.5,21.7975,31.2318,49.9427,903.333,Fresh_Water
1101.8,16.5982,31.416,48.9727,889.436,Fresh_Water
1102,42.5951,31.6001,47.4484,660.128,Fresh_Water
1102.3,52.9939,32.2907,45.5776,701.82,Fresh_Water
1102.5,32.1963,32.567,45.0002,806.051,Fresh_Water
1102.8,32.1963,32.2907,45.3235,875.538,Fresh_Water
1103,73.7914,31.8073,45.7855,882.487,Fresh_Water
1103.3,68.592,30.9095,46.9865,792.154,Fresh_Water
1103.5,11.3988,30.265,47.8179,833.846,Fresh_Water
1103.8,32.1963,30.1269,48.0951,771.308,Fresh_Water
1104,11.3988,30.9095,46.6631,750.462,Fresh_Water
1104.3,32.1963,32.1987,43.4759,736.564,Fresh_Water
1104.5,1,34.4086,41.4896,705.295,Fresh_Water
1104.8,58.1933,34.6848,40.8891,660.128,Fresh_Water
1105,63.3926,32.9813,41.6282,632.333,Fresh_Water
1105.3,84.1902,31.9224,43.1525,694.872,Fresh_Water
1105.5,32.1963,30.2189,45.0464,764.359,Fresh_Water
1105.8,73.7914,29.3902,47.8641,639.282,Fresh_Water
1106,11.3988,28.8838,49.1575,743.513,Fresh_Water
1106.3,63.3926,28.4694,49.1113,694.872,Fresh_Water
1106.5,1,27.9169,48.9727,653.18,Fresh_Water
1106.8,52.9939,27.5946,48.0951,708.769,Fresh_Water
1107,21.7975,27.6867,46.5707,639.282,Fresh_Water
1107.3,21.7975,28.8377,45.3697,778.256,Fresh_Water
1107.5,42.5951,30.4491,44.6307,781.731,Fresh_Water
1107.8,21.7975,32.0605,43.4759,750.462,Fresh_Water
1108,11.3988,32.9813,42.5058,743.513,Fresh_Water
1108.3,21.7975,32.9123,42.9216,833.846,Fresh_Water
1108.5,42.5951,32.1066,44.3073,687.923,Fresh_Water
1108.8,32.1963,31.8764,45.3235,854.692,Fresh_Water
1109,63.3926,30.9556,46.4783,674.026,Fresh_Water
1109.3,32.1963,30.5873,46.8479,715.718,Fresh_Water
1109.5,42.5951,30.265,47.125,562.846,Fresh_Water
1109.8,21.7975,30.0808,46.2474,708.769,Fresh_Water
1110,42.5951,29.6665,45.8317,653.18,Fresh_Water
1110.3,63.3926,30.0808,45.4159,750.462,Fresh_Water
1110.5,32.1963,29.9887,44.7692,625.385,Fresh_Water
1110.8,42.5951,30.5873,45.0002,660.128,Fresh_Water
1111,84.1902,31.9685,45.3928,569.795,Fresh_Water
1111.3,52.9939,32.7512,44.954,750.462,Fresh_Water
1111.5,52.9939,32.8432,44.1688,674.026,Fresh_Water
1111.8,63.3926,32.7051,44.2149,653.18,Fresh_Water
1112,32.1963,32.3828,44.7231,562.846,Fresh_Water
1112.3,42.5951,31.0016,45.4621,646.231,Fresh_Water
1112.5,42.5951,29.7355,46.2936,632.333,Fresh_Water
1112.8,63.3926,28.4234,47.4484,604.538,Fresh_Water
1113,21.7975,27.8709,48.326,542,Fresh_Water
1113.3,21.7975,27.7788,48.8803,521.154,Fresh_Water
1113.5,63.3926,28.1471,48.7879,521.154,Fresh_Water
1113.8,1,28.009,47.9565,569.795,Fresh_Water
1114,11.3988,28.3313,45.6931,687.923,Fresh_Water
1114.3,11.3988,29.2521,43.5221,569.795,Fresh_Water
1114.5,52.9939,30.5412,41.4896,646.231,Fresh_Water
1114.8,42.5951,32.7051,39.6419,542,Fresh_Water
1115,73.7914,34.4546,38.9029,521.154,Fresh_Water
1115.3,104.988,34.0633,39.6419,444.718,Fresh_Water
1115.5,42.5951,31.6001,42.6444,528.103,Fresh_Water
1115.8,42.5951,30.8635,44.5845,590.641,Fresh_Water
1116,84.1902,29.8046,45.8317,597.59,Fresh_Water
1116.3,42.5951,29.2981,46.4783,566.32,Fresh_Water
1116.5,11.3988,29.6895,46.7093,576.744,Fresh_Water
1116.8,63.3926,30.3571,45.8779,639.282,Fresh_Water
1117,73.7914,31.8303,45.3235,597.59,Fresh_Water
1117.3,94.589,32.521,45.185,583.692,Fresh_Water
1117.5,42.5951,32.7512,45.5083,548.949,Fresh_Water
1117.8,52.9939,32.4289,46.2936,653.18,Fresh_Water
1118,73.7914,31.9224,46.9403,625.385,Fresh_Water
1118.3,37.3957,31.2779,47.356,555.897,Fresh_Water
1118.5,16.5982,30.6333,47.4022,604.538,Fresh_Water
1118.8,32.1963,30.0808,46.6169,618.436,Fresh_Water
1119,21.7975,30.4491,44.5845,611.487,Fresh_Water
1119.3,94.589,31.3699,43.3835,653.18,Fresh_Water
1119.5,104.988,32.2907,42.7368,507.256,Fresh_Water
1119.8,84.1902,31.1858,42.3673,597.59,Fresh_Water
1120,94.589,30.1729,42.8754,528.103,Fresh_Water
1120.3,84.1902,29.3442,44.1226,646.231,Fresh_Water
1120.5,42.5951,28.6996,45.9009,608.013,Fresh_Water
1120.8,1,28.3313,46.5245,486.41,Fresh_Water
1121,11.3988,28.0551,45.0002,493.359,Fresh_Water
1121.3,21.7975,28.5615,43.8916,646.231,Fresh_Water
1121.5,73.7914,29.8506,42.9216,514.205,Fresh_Water
1121.8,73.7914,30.6793,42.6906,535.051,Fresh_Water
1122,21.7975,30.6793,42.6444,583.692,Fresh_Water
1122.3,1,29.5283,42.8292,646.231,Fresh_Water
1122.5,11.3988,29.2981,44.5383,562.846,Fresh_Water
1122.8,1,30.2189,45.8548,597.59,Fresh_Water
1123,32.1963,31.8303,45.6469,618.436,Fresh_Water
1123.3,21.7975,32.4058,45.2312,493.359,Fresh_Water
1123.5,63.3926,32.7512,45.2312,542,Fresh_Water
1123.8,94.589,33.8101,46.386,611.487,Fresh_Water
1124,94.589,35.974,46.8479,604.538,Fresh_Water
1124.3,94.589,36.1121,47.356,660.128,Fresh_Water
1124.5,42.5951,35.4215,49.2961,625.385,Fresh_Water
1124.8,52.9939,34.3626,50.2199,674.026,Fresh_Water
1125,63.3926,34.6848,50.2661,542,Fresh_Water
1125.3,63.3926,35.2834,49.3422,674.026,Fresh_Water
1125.5,73.7914,35.6517,46.155,799.103,Fresh_Water
1125.8,32.1963,37.9997,43.014,667.077,Fresh_Water
1126,125.785,38.5062,41.0277,559.372,Fresh_Water
1126.3,115.387,38.5062,40.4734,500.308,Fresh_Water
1126.5,94.589,38.1839,41.7206,608.013,Fresh_Water
1126.8,21.7975,35.7438,43.4759,590.641,Fresh_Water
1127,32.1963,33.3957,47.5408,646.231,Fresh_Water
1127.3,11.3988,31.8764,48.7879,792.154,Fresh_Water
1127.5,52.9939,31.0937,49.3653,708.769,Fresh_Water
1127.8,37.3957,30.7024,49.8042,896.385,Fresh_Water
1128,42.5951,30.0118,49.2499,833.846,Fresh_Water
1128.3,63.3926,30.311,48.0951,882.487,Fresh_Water
1128.5,32.1963,30.0118,47.6331,819.949,Fresh_Water
1128.8,52.9939,30.0808,48.0951,722.667,Fresh_Water
1129,21.7975,29.7125,47.587,750.462,Fresh_Water
1129.3,32.1963,29.8967,47.125,764.359,Fresh_Water
1129.5,32.1963,29.5283,46.9865,639.282,Fresh_Water
1129.8,11.3988,29.2291,46.2936,736.564,Fresh_Water
1130,21.7975,29.6204,46.0164,680.974,Fresh_Water
1130.3,21.7975,29.7585,45.8317,715.718,Fresh_Water
1130.5,32.1963,29.9887,45.924,701.82,Fresh_Water
1130.8,21.7975,29.5283,46.2243,771.308,Fresh_Water
1131,26.9969,28.6536,46.6631,736.564,Fresh_Water
